,handle,text,is_retweet,retweet_count,favorite_count,sentiment
5152,realDonaldTrump,"['pay', 'disproport', 'share', 'cost', 'n', 'time', 'renegoti', 'time']",False,5366,14408,neutral
5153,realDonaldTrump,"['n', 'obsolet', 'must', 'chang', 'addit', 'focu', 'terror', 'well', 'thing', 'current', 'focu']",False,5016,15313,neutral
5154,realDonaldTrump,"['pictur', 'worth', 'thousand', 'word']",False,10252,25288,positive
5155,realDonaldTrump,"['donald', 'trump', 'greater', 'presid', 'ragan', 'trump', 'set', 'button', 'moral', 'christian']",False,3021,10723,negative
5156,realDonaldTrump,"['self', 'fund', 'medium', 'love', 'beholden', 'master', 'like', 'own', 'ted']",False,2954,10013,positive
5157,realDonaldTrump,"['follow', 'say', 'someth', 'america', 'feel']",False,3933,13862,neutral
5158,realDonaldTrump,"['make', 'america', 'great']",False,13345,30925,positive
5159,realDonaldTrump,"['want', 'thank', 'help', 'histor', 'arizona', 'win', 'could', 'done', 'without', 'joe']",False,4769,18202,positive
5160,realDonaldTrump,"['believ', 'clinch', 'cleveland', 'get', 'deleg', 'unfair', 'mani', 'race']",False,4049,17084,neutral
5161,realDonaldTrump,"['think', 'jeb', 'endor', 'hurt', 'lyin', 'ted', 'jeb', 'spent', 'got', 'noth', 'spent', 'fraction', 'first']",False,5902,19365,negative
5162,realDonaldTrump,"['best', 'far', 'fight', 'terror', 'one', 'right', 'begin', 'amp', 'lyin', 'ted', 'amp', 'other', 'copi']",False,7268,22524,positive
5163,realDonaldTrump,"['watch', 'hillari', 'deliv', 'prepackag', 'speech', 'terror', 'offic', 'fight', 'terror', 'year', 'look']",False,11198,27721,negative
5164,realDonaldTrump,"['low', 'energi', 'jeb', 'bush', 'endor', 'man', 'truli', 'hate', 'lyin', 'ted', 'cruz', 'honestli', 'blame', 'jeb', 'drove', 'oblivion']",False,5413,18119,negative
5165,realDonaldTrump,"['lyin', 'ted', 'cruz', 'steal', 'foreign', 'polici', 'line', 'michael', 'dougla', 'anoth', 'dishonest', 'politician']",False,5470,15896,negative
5166,realDonaldTrump,"['thank', 'arizona']",False,4334,14260,positive
5167,realDonaldTrump,"['lyin', 'ted', 'cruz', 'deni', 'anyth', 'g', 'q', 'model', 'photo', 'post', 'melania', 'call', 'lyin', 'ted']",False,8260,26155,neutral
5168,realDonaldTrump,"['hope', 'republican', 'parti', 'come', 'togeth', 'big', 'win', 'novemb', 'pave', 'way', 'mani', 'great', 'suprem', 'court', 'justic']",False,7493,26246,positive
5169,realDonaldTrump,"['much', 'bigger', 'win', 'anticip', 'arizona', 'thank', 'never', 'forget']",False,6983,25739,positive
5170,realDonaldTrump,"['thank', 'arizona']",False,7099,21909,positive
5171,realDonaldTrump,"['incompet', 'hillari', 'despit', 'horribl', 'attack', 'brussel', 'today', 'want', 'border', 'weak', 'open', 'let', 'muslim', 'flow', 'way']",False,13442,37013,negative
5172,realDonaldTrump,"['lyin', 'ted', 'cruz', 'use', 'pictur', 'melania', 'g', 'q', 'shoot', 'ad', 'care', 'lyin', 'ted', 'spill', 'bean', 'wife']",False,16441,36660,neutral
5173,realDonaldTrump,"['pre', 'obama', 'leav', 'baseb', 'game', 'cuba', 'immedi', 'amp', 'get', 'home', 'washington', 'seriou', 'emerg', 'belong']",False,11818,35220,neutral
5174,realDonaldTrump,"['obama', 'other', 'weak', 'polit', 'correct', 'terror', 'group', 'form', 'get', 'stronger', 'shame']",False,11634,29853,negative
5175,realDonaldTrump,['messag'],False,2797,8654,neutral
5176,realDonaldTrump,['messag'],False,2425,8033,neutral
5177,realDonaldTrump,['video'],False,2973,8750,neutral
5178,realDonaldTrump,"['heart', 'amp', 'prayer', 'go', 'victim', 'terribl', 'tragedi', 'mad', 'must', 'stop', 'stop']",False,17560,45696,negative
5179,realDonaldTrump,"['watch', 'clip', 'earlier', 'year', 'time', 'amp', 'time', 'right', 'terror', 'time', 'get', 'tough']",False,7424,17432,positive
5180,realDonaldTrump,"['proven', 'far', 'correct', 'terror', 'anybodi', 'even', 'close', 'hope', 'az', 'ut', 'vote', 'today']",False,8220,26271,positive
5181,realDonaldTrump,"['made', 'easi', 'find', 'poll', 'locat', 'today', 'primari', 'simpli', 'visit']",True,2933,7981,neutral
5182,realDonaldTrump,"['make', 'america', 'great']",False,12523,27711,positive
5183,realDonaldTrump,"['presid', 'obama', 'look', 'sound', 'ridicul', 'make', 'speech', 'cuba', 'especi', 'shadow', 'brussel', 'treat', 'badli']",False,6056,21090,neutral
5184,realDonaldTrump,"['rememb', 'beauti', 'safe', 'place', 'brussel', 'anymor', 'differ', 'world', 'u', 'must', 'vigil', 'smart']",False,17907,47646,positive
5185,realDonaldTrump,"['trump', 'case', 'anyon', 'miss', 'must', 'watch']",False,3488,9704,negative
5186,realDonaldTrump,"['medium', 'corrupt', 'peopl', 'fight']",False,5558,17951,negative
5187,realDonaldTrump,"['wow', 'presid', 'obama', 'land', 'cuba', 'big', 'deal', 'raul', 'castro', 'even', 'greet', 'greet', 'pope', 'other', 'respect']",False,12621,35439,positive
5188,realDonaldTrump,"['big', 'republican', 'dinner', 'tonight', 'mar', 'lago', 'palm', 'beach']",False,3612,15413,negative
5189,realDonaldTrump,"['dont', 'worri', 'trump', 'lose', 'thousand', 'viewer', 'money', 'roger', 'ail', 'tell', 'megyn', 'stop']",False,3294,12349,negative
5190,realDonaldTrump,"['highli', 'overr', 'anchor', 'allow', 'constantli', 'say', 'bad', 'thing', 'show', 'fight', 'back', 'wrong']",False,7626,27222,negative
5191,realDonaldTrump,"['protest', 'block', 'major', 'highway', 'yesterday', 'delay', 'entri', 'ralli', 'arizona', 'hour', 'medium', 'blame', 'support']",False,8389,23552,negative
5192,realDonaldTrump,"['horrend', 'protest', 'scream', 'cur', 'punch', 'shut', 'road', 'door', 'ralli', 'never', 'blame', 'medium', 'sad']",False,17837,47377,negative
5193,realDonaldTrump,"['interview', 'morn', 'enjoy']",False,2184,9188,positive
5194,realDonaldTrump,"['strategi', 'secur', 'gop', 'nomin', 'talk', 'republican', 'front', 'runner']",False,1966,7730,neutral
5195,realDonaldTrump,"['ralli', 'utah', 'arizona', 'great', 'tremend', 'crowd', 'spirit', 'return', 'go', 'back', 'soon']",False,4148,16817,positive
5196,realDonaldTrump,"['trump', 'afraid', 'anyth', 'anyon', 'presid', 'usa', 'need', 'unit', 'u', 'amp', 'knock', 'sock', 'enemi']",False,5484,17037,negative
5197,realDonaldTrump,"['thank', 'arizona', 'get', 'tuesday']",False,5344,15938,positive
5198,realDonaldTrump,"['thank', 'tucson', 'arizona', 'great', 'afternoon', 'support', 'tuesday']",False,5430,18643,positive
5199,realDonaldTrump,"['true', 'journalist', 'profess', 'agr', 'say', 'keep', 'great', 'work']",False,4655,14610,positive
5200,realDonaldTrump,"['watch', 'show', 'arizona', 'big', 'ralli', 'fantast', 'everybodi', 'love']",False,3261,12171,positive
5201,realDonaldTrump,"['watch', 'larg', 'group', 'peopl', 'everybodi', 'love', 'two', 'amaz', 'peopl']",False,4044,13081,positive
5202,realDonaldTrump,"['thank', 'arizona', 'amaz', 'support', 'get', 'tuesday', 'love']",False,8610,25004,positive
5203,realDonaldTrump,"['wow', 'rate', 'trump', 'time', 'network', 'make', 'fortun', 'make', 'america', 'great']",False,6604,19301,positive
5204,realDonaldTrump,"['great', 'back', 'arizona']",False,6100,16981,positive
5205,realDonaldTrump,"['crazi', 'cover', 'much', 'terribl', 'show', 'rate', 'would', 'total', 'tank', 'averag', 'mani', 'way']",False,4220,16960,negative
5206,realDonaldTrump,"['crazi', 'say', 'go', 'show', 'still', 'get', 'good', 'rate', 'almost', 'show', 'neg', 'hit']",False,3222,12183,positive
5207,realDonaldTrump,"['tonight', 'clear', 'utah']",False,3390,9960,positive
5208,realDonaldTrump,"['check', 'hanniti', 'exclu', 'event', 'trump', 'phoenix', 'az']",False,2667,7939,neutral
5209,realDonaldTrump,"['honor', 'retir', 'gener', 'robert', 'c', 'oak', 'thank', 'support', 'endor', 'slc']",False,3513,11840,positive
5210,realDonaldTrump,"['actual', 'sick', 'ob', 'trump', 'everi', 'day', 'everi', 'show', 'trash', 'neg', 'hate']",False,3472,11040,negative
5211,realDonaldTrump,"['great', 'see', 'support', 'like', 'along', 'way', 'watch', 'american', 'come', 'togeth', 'past', 'month']",False,2201,8649,positive
5212,realDonaldTrump,"['st', 'time', 'heard', 'said', 'wow', 'like', 'becam', 'closet', 'fan', 'today', 'vote']",False,2482,8973,positive
5213,realDonaldTrump,"['vet', 'strong', 'america', 'endor', 'donald', 'trump', 'presid', 'endor', 'believ']",False,3942,10485,positive
5214,realDonaldTrump,"['sheriff', 'joe', 'arpaio', 'az', 'endor', 'donald', 'j', 'trump', 'presid', 'unit', 'state']",False,4530,15391,neutral
5215,realDonaldTrump,"['realist', 'trump', 'poll', 'number', 'translat', 'percentil', 'rang', 'two', 'man', 'race', 'gee', 'happen', 'ceil']",False,3050,9544,neutral
5216,realDonaldTrump,"['total', 'agr', 'strictli', 'conceptu', 'theoret', 'commonsen']",False,1536,5704,neutral
5217,realDonaldTrump,"['thank', 'new', 'york', 'love']",False,5875,15811,positive
5218,realDonaldTrump,"['land', 'phoenix', 'tomorrow', 'event', 'amaz']",False,2519,9923,neutral
5219,realDonaldTrump,"['read', 'ny', 'time', 'total', 'wast', 'time', 'clown', 'awar', 'world', 'around', 'dummi']",False,2260,8164,positive
5220,realDonaldTrump,"['never', 'met', 'ny', 'time', 'consid', 'one', 'dumbest', 'pundit', 'sen', 'real', 'world']",False,2616,9647,neutral
5221,realDonaldTrump,"['head', 'phoneix', 'arriv', 'soon', 'tomorrow', 'big', 'day', 'tremend', 'crowd', 'expect']",False,2605,10051,neutral
5222,realDonaldTrump,"['watch', 'fantast', 'show', 'interest', 'take', 'paul', 'ryan']",False,2467,8609,neutral
5223,realDonaldTrump,"['leav', 'salt', 'lake', 'citi', 'utah', 'fantast', 'crowd', 'interrupt', 'love', 'utah', 'back']",False,3596,13498,neutral
5224,realDonaldTrump,"['utah', 'speaker', 'hou', 'announc', 'endor', 'say', 'play', 'big', 'role']",True,3484,8960,neutral
5225,realDonaldTrump,"['relea', 'final', 'missouri', 'victori', 'u', 'yet', 'could', 'cruz', 'guy', 'run', 'missouri']",False,4035,12993,negative
5226,realDonaldTrump,"['guess', 'reach', 'yet', 'anoth', 'ceil', 'four', 'peopl', 'highest', 'reuter', 'poll', 'yet', 'thank']",False,6813,20459,positive
5227,realDonaldTrump,"['believ', 'hillari', 'clinton', 'want', 'obamacar', 'illeg', 'immigr', 'spend', 'time', 'take', 'care', 'great', 'vet']",False,11558,28038,positive
5228,realDonaldTrump,"['everybodi', 'boycott', 'show', 'never', 'worth', 'watch', 'alway', 'hit', 'trump', 'sick', 'amp', 'overr', 'person', 'tv']",False,8576,27482,negative
5229,realDonaldTrump,"['thank', 'arizona', 'love']",False,5152,14651,positive
5230,realDonaldTrump,"['join', 'tomorrow']",False,2599,8163,neutral
5231,realDonaldTrump,"['mitt', 'romney', 'mix', 'man', 'clue', 'wonder', 'lost']",False,4218,14352,neutral
5232,realDonaldTrump,"['fail', 'presidenti', 'candid', 'mitt', 'romney', 'campaign', 'john', 'kasich', 'amp', 'marco', 'rubio', 'endor', 'ted', 'cruz']",False,4005,12708,negative
5233,realDonaldTrump,"['fail', 'presidenti', 'candid', 'mitt', 'romney', 'man', 'choke', 'let', 'u', 'endor', 'lyin', 'ted', 'cruz', 'good']",False,5848,21322,negative
5234,realDonaldTrump,"['go', 'salt', 'lake', 'citi', 'utah', 'big', 'ralli', 'lyin', 'ted', 'cruz', 'allow', 'win', 'mormon', 'like', 'liar', 'beat', 'hillari']",False,4657,14765,positive
5235,realDonaldTrump,"['club', 'growth', 'letter', 'tri', 'extort', 'rememb', 'said']",False,4800,11759,negative
5236,realDonaldTrump,"['club', 'growth', 'tri', 'extort', 'said', 'went', 'hostil', 'neg', 'ad', 'disgrac']",False,3308,9869,negative
5237,realDonaldTrump,"['million', 'dollar', 'neg', 'phoni', 'ad', 'establish', 'number', 'continu', 'go', 'anyon', 'explain']",False,6353,19112,neutral
5238,realDonaldTrump,"['got', 'fire', 'like', 'dog', 'redstat', 'one', 'lead', 'opposit']",False,3037,8076,positive
5239,realDonaldTrump,"['senat', 'made', 'horribl', 'statement', 'endor', 'wonder', 'nobodi', 'trust', 'politician']",False,5195,13845,positive
5240,realDonaldTrump,"['lyin', 'ted', 'cruz', 'lost', 'five', 'race', 'tuesday', 'given', 'jinx', 'lindsey', 'graham', 'endor', 'also', 'back', 'jeb', 'lindsey', 'got']",False,5304,16646,negative
5241,realDonaldTrump,"['join', 'u', 'salt', 'lake', 'citi', 'utah', 'tonight']",False,3288,9608,neutral
5242,realDonaldTrump,"['hillari', 'clinton', 'involv', 'corrupt', 'profess', 'life']",False,14310,35606,negative
5243,realDonaldTrump,"['make', 'america', 'great']",False,14653,32936,positive
5244,realDonaldTrump,"['star', 'reboot', 'liar', 'liar', 'hillari', 'clinton', 'ted', 'cruz', 'let', 'know']",False,6510,11696,negative
5245,realDonaldTrump,"['highli', 'overr', 'amp', 'crazi', 'alway', 'complain', 'trump', 'yet', 'devot', 'show', 'focu', 'other', 'megyn']",False,5965,21821,negative
5246,realDonaldTrump,"['look', 'like', 'victori', 'tuesday', 'good', 'ohio', 'two', 'day', 'ohio', 'mine']",False,3375,13750,positive
5247,realDonaldTrump,"['see', 'arizona', 'friday', 'saturday']",False,3688,10332,neutral
5248,realDonaldTrump,"['plea', 'explain', 'dummi', 'editori', 'board', 'love', 'debat', 'accord', 'drudg', 'etc']",False,4286,13959,neutral
5249,realDonaldTrump,"['bad', 'math', 'good', 'news', 'nobodi', 'care', 'say', 'editori', 'anymor', 'especi']",False,3880,13203,neutral
5250,realDonaldTrump,"['editori', 'say', 'clinton', 'primari', 'vote', 'total', 'trump', 'knock', 'oppon', 'apolog']",False,5405,16821,negative
5251,realDonaldTrump,"['reason', 'lyin', 'ted', 'cruz', 'lost', 'much', 'evangel', 'vote', 'smart', 'toler', 'liar', 'big', 'problem']",False,4678,14913,negative
5252,realDonaldTrump,"['crazi', 'complain', 'defend', 'yet', 'bad', 'show', 'total', 'hit', 'piec', 'tough']",False,4158,13847,negative
5253,realDonaldTrump,"['great', 'news', 'cancel', 'addit', 'debat', 'mani', 'time', 'peopl', 'ask', 'question', 'beat', 'cruz', 'debat']",False,5823,21692,positive
5254,realDonaldTrump,"['crazi', 'supposedli', 'lyin', 'ted', 'cruz', 'show', 'last', 'night', 'ted', 'desper', 'lie', 'get', 'wor', 'ted', 'win']",False,4381,14522,neutral
5255,realDonaldTrump,"['stuart', 'steven', 'fail', 'campaign', 'manag', 'mitt', 'romney', 'histor', 'loss', 'tell', 'republican', 'parti', 'trump', 'sad']",False,4441,13655,negative
5256,realDonaldTrump,"['interview', 'reilli', 'factor', 'even', 'pm', 'fox', 'news', 'channel']",False,3209,12345,neutral
5257,realDonaldTrump,"['thank', 'missouri']",False,5082,17443,positive
5258,realDonaldTrump,"['wow', 'missouri']",False,7763,27925,positive
5259,realDonaldTrump,"['skate', 'b', 'c', 'fix', 'rink', 'nyc', 'gov', 'spent', 'fail', 'good', 'trump']",True,6369,14582,neutral
5260,realDonaldTrump,"['make', 'big', 'speech', 'night', 'debat', 'wish', 'everyon', 'well', 'yesterday', 'big', 'day', 'win']",False,4901,18998,positive
5261,realDonaldTrump,"['thank', 'governor', 'florida', 'rick', 'scott', 'endor', 'greatli', 'appreci', 'support']",False,5749,20137,positive
5262,realDonaldTrump,"['last', 'week', 'neg', 'ad', 'florida', 'amp', 'massiv', 'landslid', 'establish', 'save']",False,8255,25248,neutral
5263,realDonaldTrump,"['yesterday', 'amaz', 'victori', 'lyin', 'ted', 'cruz', 'zero', 'thing', 'go', 'well']",False,5374,17877,positive
5264,realDonaldTrump,"['want', 'presid']",False,7855,16093,neutral
5265,realDonaldTrump,"['great', 'job', 'televi', 'morn', 'glad', 'side']",False,2326,9377,positive
5266,realDonaldTrump,"['think', 'beat', 'hillaryclinton', 'look', 'forward', 'trump', 'presid']",False,3549,11686,neutral
5267,realDonaldTrump,"['great', 'last', 'night', 'much', 'appreci', 'thank']",False,2885,10479,positive
5268,realDonaldTrump,"['interview', 'enjoy']",False,1442,7115,positive
5269,realDonaldTrump,"['interview', 'enjoy']",False,1195,6079,positive
5270,realDonaldTrump,['interview'],False,1280,6252,neutral
5271,realDonaldTrump,"['interview', 'big', 'win', 'last', 'night']",False,1330,6812,positive
5272,realDonaldTrump,"['funni', 'switch', 'medium', 'stand']",False,2073,8537,neutral
5273,realDonaldTrump,"['thank', 'god', 'board', 'help', 'u', 'ty']",False,2614,9512,positive
5274,realDonaldTrump,"['thank', 'marco', 'agr']",False,15581,31896,positive
5275,realDonaldTrump,"['wish', 'wonder', 'daughter', 'tiffani', 'could', 'u', 'mar', 'lago', 'great', 'elect', 'victori', 'winner']",False,3565,17722,positive
5276,realDonaldTrump,"['thank', 'illinoi']",False,6400,17893,positive
5277,realDonaldTrump,"['thank', 'north', 'carolina']",False,6577,18560,positive
5278,realDonaldTrump,"['watch', 'network', 'local', 'news', 'realli', 'good', 'night', 'crazi', 'unwatch']",False,5331,17455,positive
5279,realDonaldTrump,"['thank', 'florida']",False,10381,25307,positive
5280,realDonaldTrump,"['thank', 'northern', 'mariana', 'island']",False,4404,14232,positive
5281,realDonaldTrump,"['watch', 'crazi', 'megyn', 'anymor', 'talk', 'never', 'mention', 'four', 'peopl', 'race', 'two', 'peopl', 'big', 'amp']",False,4321,16767,neutral
5282,realDonaldTrump,"['medium', 'bia', 'trump', 'would', 'deleg']",False,3874,12641,neutral
5283,realDonaldTrump,"['tri', 'hard', 'bash', 'ridicul', 'worri', 'everyon', 'wise', 'crazi', 'megyn']",False,3349,11401,negative
5284,realDonaldTrump,"['hay', 'look', 'depress', 'well']",False,2496,8050,neutral
5285,realDonaldTrump,"['tri', 'give', 'shot', 'tonight', 'whole', 'anti', 'trump', 'cheerlead', 'team']",False,2628,8678,negative
5286,realDonaldTrump,"['choke', 'result', 'call', 'justifi', 'kelli', 'justifi', 'everyth', 'say']",False,2402,8514,negative
5287,realDonaldTrump,"['go', 'watch', 'primari', 'result', 'saw', 'look', 'like', 'tonight']",False,3066,10608,positive
5288,realDonaldTrump,"['word', 'despit', 'record', 'amount', 'spent', 'neg', 'phoni', 'ad', 'massiv', 'victori', 'florida', 'number', 'soon']",False,5985,21034,neutral
5289,realDonaldTrump,"['lot', 'complaint', 'peopl', 'say', 'name', 'ballot', 'variou', 'place', 'florida', 'hope', 'fal']",False,8089,20258,negative
5290,realDonaldTrump,"['bring', 'job', 'back', 'u', 'keep', 'compani', 'leav', 'nobodi', 'el', 'economi', 'sing']",False,6422,17869,neutral
5291,realDonaldTrump,"['presidenti', 'vote', 'far', 'john', 'kasich', 'zero', 'would', 'good', 'candid', 'hillari', 'would', 'beat', 'beat', 'hillari']",False,4705,15648,positive
5292,realDonaldTrump,"['ohio', 'lose', 'job', 'mexico', 'lose', 'ford', 'mani', 'other', 'kasich', 'weak', 'illeg', 'immigr', 'need', 'strong', 'border']",False,5486,16496,negative
5293,realDonaldTrump,"['watch', 'john', 'kasich', 'interview', 'act', 'innoc', 'like', 'nice', 'guy', 'rememb', 'second', 'debat', 'put']",False,3479,12002,positive
5294,realDonaldTrump,"['mathemat', 'statist', 'imposs', 'kasich', 'get', 'would', 'need', 'remain', 'deleg', 'nomin']",True,5509,13654,neutral
5295,realDonaldTrump,"['florida', 'illinoi', 'missouri', 'north', 'carolina', 'ohio']",False,6777,16101,neutral
5296,realDonaldTrump,"['north', 'carolina', 'lost', 'manufactur', 'job', 'ohio', 'lost', 'sinc', 'go', 'mexico', 'etc', 'win', 'bring', 'back']",False,6125,14068,negative
